"name","lat","lon","radius_m","supermarkets","aeon_drugstores","HHI_pre","HHI_post","dHHI","share_aeon","share_tsuruha","party_share","exceeds_safeharbor","tier"
"ツルハドラッグ 草加5丁目店",35.837382999999996,139.802899,5000,30,15,645,667,21,22.3,0.5,22.8,FALSE,"セーフハーバー内"
"くすりの福太郎逆井店",35.8237009,139.9843915,5000,30,13,435,449,15,16.6,0.4,17.1,FALSE,"セーフハーバー内"
"調剤薬局くすりの福太郎 白井駅前店",35.782523399999995,140.05434979999998,5000,28,6,617,742,124,21.5,2.9,24.4,FALSE,"セーフハーバー内"
"くすりの福太郎千葉ニュータウン店",35.80197,140.11556199999998,5000,30,4,381,436,55,14.7,1.9,16.6,FALSE,"セーフハーバー内"
"薬局くすりの福太郎ニュータウンメディカルモール店",35.8020176,140.115852,5000,30,4,381,436,55,14.7,1.9,16.6,FALSE,"セーフハーバー内"
"くすりの福太郎フォレストモール印西牧の原店",35.80658,140.178586,5000,19,0,534,659,125,18.5,3.4,21.9,FALSE,"セーフハーバー内"
"調剤薬局くすりの福太郎 本埜店",35.8067997,140.1799079,5000,19,0,534,659,125,18.5,3.4,21.9,FALSE,"セーフハーバー内"
"調剤薬局くすりの福太郎 フォレストモール印西牧の原店",35.8067024,140.1784666,5000,19,0,534,659,125,18.5,3.4,21.9,FALSE,"セーフハーバー内"
"くすりの福太郎天王台北口店",35.8728931,140.0399736,5000,34,7,489,504,16,18.9,0.4,19.3,FALSE,"セーフハーバー内"
"くすりの福太郎野田山崎店",35.9259919,139.89227499999998,5000,21,2,306,319,13,10.6,0.6,11.2,FALSE,"セーフハーバー内"
"くすりの福太郎柏の葉店",35.887338,139.94699119999999,5000,38,9,489,502,14,19.5,0.4,19.8,FALSE,"セーフハーバー内"
"ツルハドラッグ 江戸崎店",35.9588536,140.31605589999998,5000,10,0,597,634,37,13.7,1.4,15,FALSE,"セーフハーバー内"
"ツルハドラッグ 水海道店",36.021203199999995,139.9904288,5000,23,2,370,417,47,12,1.9,13.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 水海道栄町店",36.018657499999996,139.9886895,5000,23,2,363,408,46,11.9,1.9,13.8,FALSE,"セーフハーバー内"
"ツルハドラッグ 富士見ヶ丘店",36.0026003,140.0331467,5000,22,4,552,623,71,19,1.9,20.9,FALSE,"セーフハーバー内"
"ツルハドラッグ ひたち野うしく店",36.0067835,140.16418679999998,5000,32,10,471,502,31,18.3,0.8,19.2,FALSE,"セーフハーバー内"
"ツルハドラッグ 荒川本郷店",36.0225617,140.17739029999998,5000,27,12,746,794,49,24.7,1,25.7,FALSE,"セーフハーバー内"
"ツルハドラッグ イーアスつくば店",36.0865779,140.08478119999998,5000,34,15,542,558,16,20.7,0.4,21.1,FALSE,"セーフハーバー内"
"ツルハドラッグ 土浦小松店",36.072412299999996,140.2041721,5000,32,11,603,621,19,22,0.4,22.4,FALSE,"セーフハーバー内"
"ツルハドラッグ 千代田店",36.1349131,140.24109149999998,5000,16,4,518,545,27,16.8,0.8,17.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 石岡店",36.1885221,140.2749282,5000,17,4,257,266,9,7,0.7,7.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 茨城小川店",36.192563899999996,140.3814657,5000,16,2,440,454,14,7,1,8,FALSE,"セーフハーバー内"
"ツルハドラッグ 羽鳥店",36.249011599999996,140.302367,5000,7,3,436,451,15,5.2,1.4,6.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 友部店",36.3270644,140.3239092,5000,12,3,440,465,25,14.2,0.9,15,FALSE,"セーフハーバー内"
"ツルハドラッグ 茨城桜の郷店",36.3266,140.41436299999998,5000,25,5,298,334,36,11.3,1.6,12.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 水戸南店",36.3098342,140.4398525,5000,24,4,356,401,45,13.6,1.7,15.3,FALSE,"セーフハーバー内"
"ツルハドラッグ 水戸元吉田南店",36.341752,140.4679742,5000,44,14,425,493,68,18.1,1.9,20,FALSE,"セーフハーバー内"
"ツルハドラッグ 水戸東前店",36.338786999999996,140.529705,5000,30,8,296,317,22,11.2,1,12.2,FALSE,"セーフハーバー内"
"ツルハドラッグ 水戸千波店",36.3557662,140.45277439999998,5000,53,18,381,452,71,17.3,2,19.3,FALSE,"セーフハーバー内"
"ツルハドラッグ 上水戸店",36.3895524,140.44700580000003,5000,40,11,445,520,75,18.5,2,20.5,FALSE,"セーフハーバー内"
"ツルハドラッグ 水戸見川店",36.3753646,140.43713649999998,5000,50,15,355,426,71,16.3,2.2,18.5,FALSE,"セーフハーバー内"
"ツルハドラッグ 水戸元吉田店",36.3605196,140.47690409999998,5000,43,17,408,486,77,17.5,2.2,19.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 水戸元吉田東店",36.3522259,140.482835,5000,40,14,373,440,66,16.2,2,18.3,FALSE,"セーフハーバー内"
"ツルハドラッグ ひたちなか市毛店",36.397446699999996,140.50822829999998,5000,30,12,426,482,56,17.1,1.6,18.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 勝田店",36.3861219,140.5294677,5000,29,11,414,457,43,16,1.3,17.3,FALSE,"セーフハーバー内"
"ツルハドラッグ ひたちなか昭和通り店",36.3975436,140.5514906,5000,33,11,393,432,39,15.2,1.3,16.5,FALSE,"セーフハーバー内"
"ツルハドラッグ 水戸堀町店",36.4021462,140.43107,5000,33,7,402,456,55,16.5,1.7,18.2,FALSE,"セーフハーバー内"
"ツルハドラッグ 水戸赤塚店",36.3817538,140.41712909999998,5000,37,9,360,417,57,15.6,1.8,17.4,FALSE,"セーフハーバー内"
"ツルハドラッグ 城里店",36.4740622,140.3889395,5000,5,0,726,726,0,0,2.3,2.3,FALSE,"セーフハーバー内"
"ツルハドラッグ 那珂竹ノ内店",36.452027,140.501396,5000,19,5,396,414,18,14.3,0.6,14.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 東海店",36.4677174,140.57484399999998,5000,16,8,560,617,57,18.7,1.5,20.2,FALSE,"セーフハーバー内"
"ツルハドラッグ 東海中央店",36.4580572,140.56582799999998,5000,15,8,780,855,75,24.1,1.6,25.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 常陸太田店",36.5329731,140.52916869999999,5000,15,6,396,430,34,9.6,1.8,11.4,FALSE,"セーフハーバー内"
"調剤薬局ツルハドラッグ 常陸太田店",36.5330148,140.529194,5000,15,6,396,430,34,9.6,1.8,11.4,FALSE,"セーフハーバー内"
"ツルハドラッグ 日立大みか店",36.5118925,140.62975100000003,5000,21,3,259,267,8,6.1,0.6,6.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 御前山店",36.5488493,140.331918,5000,5,0,1355,1355,0,0,3.2,3.2,FALSE,"セーフハーバー内"
"ツルハドラッグ 日立会瀬店",36.578026,140.64808499999998,5000,28,3,234,255,21,7.1,1.5,8.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 日立桜川店",36.5599086,140.6276842,5000,29,1,258,284,26,8.9,1.5,10.3,FALSE,"セーフハーバー内"
"ツルハドラッグ 日立平沢店",36.5987252,140.6460946,5000,26,5,269,296,27,8.7,1.6,10.2,FALSE,"セーフハーバー内"
"ツルハドラッグ 日立十王店",36.6816154,140.6830646,5000,13,3,492,520,29,16.1,0.9,17,FALSE,"セーフハーバー内"
"ツルハドラッグ 高萩手綱店",36.727513099999996,140.7137706,5000,9,3,586,627,41,16.3,1.3,17.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 北茨城店",36.7757682,140.7319724,5000,14,4,389,410,21,5.4,2,7.3,FALSE,"セーフハーバー内"
"調剤薬局ツルハドラッグ 北茨城店",36.7757862,140.7320157,5000,14,4,389,410,21,5.4,2,7.3,FALSE,"セーフハーバー内"
"ツルハドラッグ 北茨城大津店",36.842182,140.781743,5000,12,0,506,506,0,0,2.5,2.5,FALSE,"セーフハーバー内"
"調剤薬局ツルハドラッグ 北茨城大津店",36.842182,140.781743,5000,12,0,506,506,0,0,2.5,2.5,FALSE,"セーフハーバー内"
"ツルハドラッグ 矢祭店",36.866392,140.425767,5000,1,0,3893,3893,0,0,11.8,11.8,FALSE,"セーフハーバー内"
"ツルハドラッグ いわき錦店",36.9058688,140.78916429999998,5000,17,1,286,295,9,1.9,2.3,4.2,FALSE,"セーフハーバー内"
"ツルハドラッグ いわき中岡店",36.920947,140.781394,5000,18,1,282,291,8,1.9,2.2,4.1,FALSE,"セーフハーバー内"
"ツルハドラッグ 勿来店",36.9083463,140.77192879999998,5000,18,1,284,290,6,1.3,2.3,3.6,FALSE,"セーフハーバー内"
"杏林堂薬局 浜岡店",34.6353915,138.1306429,5000,7,2,664,749,85,12.2,3.5,15.7,FALSE,"セーフハーバー内"
"杏林堂薬局 浜岡店 調剤",34.6353915,138.1306429,5000,7,2,664,749,85,12.2,3.5,15.7,FALSE,"セーフハーバー内"
"杏林堂薬局 新居店",34.7075757,137.5504097,5000,15,3,316,363,46,7.1,3.3,10.4,FALSE,"セーフハーバー内"
"杏林堂薬局 新居店 調剤",34.7075757,137.5504097,5000,15,3,316,363,46,7.1,3.3,10.4,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 舞阪店",34.6835375,137.6211007,5000,18,3,347,391,44,9.8,2.3,12.1,FALSE,"セーフハーバー内"
"杏林堂薬局 志都呂店",34.6988945,137.66450849999998,5000,37,4,299,421,122,12.1,5,17.1,FALSE,"セーフハーバー内"
"杏林堂 志都呂調剤センター",34.6992013,137.6642244,5000,37,4,297,418,121,12.1,5,17.1,FALSE,"セーフハーバー内"
"杏林堂薬局 高塚調剤センター",34.69374820000001,137.6783285,5000,39,3,275,404,129,11.2,5.8,16.9,FALSE,"セーフハーバー内"
"杏林堂薬局 西伊場店",34.697525899999995,137.7003877,5000,43,4,447,685,237,17.5,6.8,24.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 入野店",34.6971035,137.68423479999998,5000,42,4,339,500,162,14.3,5.7,19.9,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 白羽店",34.6786679,137.7362502,5000,38,5,449,619,170,17.8,4.8,22.6,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア H＆B Special 南浅田店",34.6864792,137.73179729999998,5000,43,5,433,664,230,17.2,6.7,23.9,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 鴨江店",34.7055947,137.70787529999998,5000,46,5,341,544,202,13.9,7.3,21.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 入野店 調剤",34.6971035,137.68423479999998,5000,42,4,339,500,162,14.3,5.7,19.9,FALSE,"セーフハーバー内"
"杏林堂薬局 佐鳴湖南調剤センター",34.7021404,137.6834638,5000,43,4,369,549,179,15.4,5.8,21.2,FALSE,"セーフハーバー内"
"杏林堂薬局 西伊場店 調剤",34.697525899999995,137.7003877,5000,43,4,447,685,237,17.5,6.8,24.3,FALSE,"セーフハーバー内"
"杏林堂薬局 名塚店",34.702807299999996,137.75763469999998,5000,50,5,358,509,151,15.8,4.8,20.5,FALSE,"セーフハーバー内"
"杏林堂薬局 芳川店",34.6846855,137.7661475,5000,39,4,305,434,129,13.1,4.9,18,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 向宿店",34.7041391,137.7512363,5000,53,5,379,562,183,16.3,5.6,21.9,FALSE,"セーフハーバー内"
"杏林堂薬局 エキマチ店",34.7038909,137.73444139999998,5000,59,5,365,570,205,15.8,6.5,22.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 伝馬町店",34.7062642,137.7285302,5000,55,4,387,615,229,16.2,7.1,23.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 竜洋店",34.6733274,137.8155065,5000,18,1,329,416,87,8.5,5.1,13.6,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 竜洋店 調剤",34.6733274,137.8155065,5000,18,1,329,416,87,8.5,5.1,13.6,FALSE,"セーフハーバー内"
"杏林堂薬局 芳川店 調剤",34.6846855,137.7661475,5000,39,4,305,434,129,13.1,4.9,18,FALSE,"セーフハーバー内"
"杏林堂薬局 上岡田店",34.7047253,137.8499755,5000,31,2,291,385,93,12,3.9,15.9,FALSE,"セーフハーバー内"
"杏林堂薬局 上岡田店 調剤",34.7047253,137.8499755,5000,31,2,291,385,93,12,3.9,15.9,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 小笠店",34.7013406,138.0944016,5000,12,8,410,446,35,8.8,2,10.8,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 新所原駅南店",34.7207813,137.4849032,5000,13,4,457,500,43,10.2,2.1,12.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 新所原駅南店 調剤",34.7207813,137.4849032,5000,13,4,457,500,43,10.2,2.1,12.3,FALSE,"セーフハーバー内"
"杏林堂薬局 鷲津店",34.7135307,137.545186,5000,19,3,277,310,33,6,2.8,8.8,FALSE,"セーフハーバー内"
"杏林堂薬局 鷲津店 調剤",34.7135307,137.545186,5000,19,3,277,310,33,6,2.8,8.8,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 伊左地店",34.7442684,137.6592432,5000,15,1,334,358,25,2.8,4.4,7.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 伊左地店 調剤",34.7442684,137.6592432,5000,15,1,334,358,25,2.8,4.4,7.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 城北店",34.722369,137.7173067,5000,58,5,287,452,165,12.8,6.4,19.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 高町店",34.7084326,137.7238002,5000,53,4,341,546,205,14.5,7,21.6,FALSE,"セーフハーバー内"
"杏林堂薬局 和合店",34.7394248,137.70385,5000,48,4,305,480,174,12.8,6.8,19.6,FALSE,"セーフハーバー内"
"杏林堂薬局 富塚店",34.7205641,137.7016409,5000,53,4,279,450,171,11.8,7.2,19.1,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア H＆B Special 泉店",34.7453461,137.7187146,5000,41,5,330,517,187,13.4,7,20.3,FALSE,"セーフハーバー内"
"杏林堂薬局 浜松医療センター前店",34.71562,137.70276940000002,5000,51,4,293,461,168,12.6,6.7,19.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 新大平台店",34.727140299999995,137.6886671,5000,47,2,389,609,219,15.8,6.9,22.7,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 新津店",34.7215531,137.742147,5000,56,3,306,489,182,13.5,6.8,20.3,FALSE,"セーフハーバー内"
"杏林堂薬局 和田店",34.7159766,137.7741613,5000,49,4,354,497,143,15.7,4.6,20.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 上島駅前店",34.7414293,137.7467278,5000,46,5,356,571,215,14.6,7.4,22,FALSE,"セーフハーバー内"
"杏林堂薬局 ピーワンプラザ天王店",34.735206,137.765529,5000,46,4,303,455,152,13.3,5.7,19,FALSE,"セーフハーバー内"
"杏林堂薬局 有玉南町店",34.7552745,137.7521272,5000,40,4,265,408,143,10.7,6.7,17.4,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 天王店",34.7337882,137.7708084,5000,43,4,328,489,161,14.1,5.7,19.8,FALSE,"セーフハーバー内"
"杏林堂薬局 小豆餅店",34.754478399999996,137.7316301,5000,40,5,305,467,162,12.4,6.5,18.9,FALSE,"セーフハーバー内"
"杏林堂薬局 上西店",34.7251435,137.7523136,5000,55,3,273,416,143,12.6,5.7,18.3,FALSE,"セーフハーバー内"
"杏林堂薬局 豊田小立野店",34.7259921,137.81904140000003,5000,37,1,257,332,75,11,3.4,14.4,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 豊田駅前店",34.7144562,137.8194332,5000,35,1,259,345,86,11,3.9,14.9,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 岩井店",34.7403838,137.8777475,5000,38,4,188,237,49,7.6,3.2,10.8,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 鳥之瀬店",34.711721499999996,137.8610316,5000,30,2,299,376,77,12.4,3.1,15.5,FALSE,"セーフハーバー内"
"杏林堂薬局 西貝塚店",34.719322399999996,137.8729137,5000,34,3,269,343,74,11.6,3.2,14.8,FALSE,"セーフハーバー内"
"杏林堂薬局 袋井旭町店",34.7532353,137.9210052,5000,23,5,319,410,91,11.8,3.8,15.6,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 袋井西田店",34.7416391,137.9127483,5000,20,3,314,420,106,11.4,4.7,16,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 袋井国本店",34.7562231,137.9339258,5000,18,4,310,402,91,10.1,4.5,14.6,FALSE,"セーフハーバー内"
"杏林堂薬局 袋井旭町店 調剤",34.7532353,137.9210052,5000,23,5,319,410,91,11.8,3.8,15.6,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 菊川店",34.7558289,138.09037619999998,5000,14,6,363,415,52,7.3,3.5,10.9,FALSE,"セーフハーバー内"
"杏林堂薬局菊川調剤センター",34.7557498,138.0903602,5000,14,6,363,415,52,7.3,3.5,10.9,FALSE,"セーフハーバー内"
"杏林堂薬局 菊川病院前店",34.7345931,138.0983437,5000,18,10,315,372,57,8.1,3.5,11.6,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 細江店",34.8065065,137.6527088,5000,13,0,375,425,50,6.4,3.9,10.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア根洗店",34.800284999999995,137.71329599999999,5000,21,3,276,375,100,8.9,5.6,14.5,FALSE,"セーフハーバー内"
"杏林堂薬局 高丘東店",34.7593993,137.7151673,5000,32,4,309,477,168,11.7,7.2,18.9,FALSE,"セーフハーバー内"
"杏林堂薬局 姫街道店",34.7719664,137.7087133,5000,29,4,211,278,67,5.9,5.7,11.6,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 新初生店",34.7725301,137.7243645,5000,29,3,251,355,105,9.4,5.6,15,FALSE,"セーフハーバー内"
"杏林堂薬局 三方原聖隷前店",34.7922077,137.68881149999999,5000,27,2,236,301,65,7.4,4.4,11.8,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 小松店",34.7901561,137.7779165,5000,26,2,205,262,57,6,4.7,10.7,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 内野店",34.7822805,137.75466849999998,5000,33,4,220,316,97,7.9,6.1,14,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 中郡店",34.7699849,137.7829971,5000,32,2,209,278,69,5.9,5.8,11.8,FALSE,"セーフハーバー内"
"杏林堂薬局 浜松医大調剤センター",34.770905899999995,137.7440373,5000,40,3,226,330,104,9.1,5.8,14.8,FALSE,"セーフハーバー内"
"杏林堂薬局 浜北店",34.8091943,137.8014432,5000,29,2,229,302,73,6.6,5.5,12.1,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 小松店 調剤",34.7901561,137.7779165,5000,26,2,205,262,57,6,4.7,10.7,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 中郡店 調剤",34.7699849,137.7829971,5000,32,2,209,278,69,5.9,5.8,11.8,FALSE,"セーフハーバー内"
"杏林堂薬局 磐田市立病院前店",34.766853,137.856279,5000,20,4,383,419,35,13.2,1.3,14.5,FALSE,"セーフハーバー内"
"杏林堂薬局 袋井下山梨店",34.775295199999995,137.9127044,5000,21,3,257,301,44,5.9,3.7,9.6,FALSE,"セーフハーバー内"
"杏林堂薬局 袋井下山梨店 調剤",34.775295199999995,137.9127044,5000,21,3,257,301,44,5.9,3.7,9.6,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 掛川下垂木店",34.7792568,137.980164,5000,18,3,242,265,23,3.5,3.3,6.8,FALSE,"セーフハーバー内"
"杏林堂薬局 掛川花鳥園前店",34.7623034,138.0171885,5000,21,3,242,259,17,3.3,2.5,5.8,FALSE,"セーフハーバー内"
"杏林堂薬局 掛川葛ヶ丘店",34.78786970000001,138.02822089999998,5000,21,3,248,265,17,3.4,2.6,5.9,FALSE,"セーフハーバー内"
"杏林堂薬局 掛川花鳥園前店 調剤",34.7623034,138.0171885,5000,21,3,242,259,17,3.3,2.5,5.8,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 菊川店 調剤",34.7558289,138.09037619999998,5000,14,6,363,415,52,7.3,3.5,10.9,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 吉田店",34.7886267,138.2477135,5000,26,7,291,313,22,10.3,1.1,11.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 吉田店 調剤",34.7886267,138.2477135,5000,26,7,291,313,22,10.3,1.1,11.3,FALSE,"セーフハーバー内"
"杏林堂薬局 引佐店",34.8164908,137.6788234,5000,16,0,328,386,58,5.9,4.9,10.8,FALSE,"セーフハーバー内"
"杏林堂薬局 引佐店 調剤",34.8164908,137.6788234,5000,16,0,328,386,58,5.9,4.9,10.8,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア根洗店 調剤",34.800284999999995,137.71329599999999,5000,21,3,276,375,100,8.9,5.6,14.5,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 新原店",34.813908,137.7831917,5000,31,1,207,273,66,6,5.5,11.5,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 新原店 調剤",34.813908,137.7831917,5000,31,1,207,273,66,6,5.5,11.5,FALSE,"セーフハーバー内"
"杏林堂薬局 於呂店",34.8476418,137.80531349999998,5000,14,3,332,445,113,7.3,7.7,15.1,FALSE,"セーフハーバー内"
"杏林堂薬局 西鹿島駅前店",34.846586099999996,137.8108636,5000,16,3,305,395,90,6.3,7.2,13.4,FALSE,"セーフハーバー内"
"杏林堂薬局 弘済堂薬局",34.850192199999995,137.8117696,5000,16,3,328,425,97,6.5,7.5,14,FALSE,"セーフハーバー内"
"杏林堂薬局 西鹿島駅前店 調剤",34.846586099999996,137.8108636,5000,16,3,305,395,90,6.3,7.2,13.4,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 森町店",34.8241474,137.91959939999998,5000,11,4,529,583,54,11,2.4,13.5,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 森町店 調剤",34.824024099999995,137.91968520000003,5000,11,4,529,583,54,11,2.4,13.5,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 島田駅南店",34.829330299999995,138.17124719999998,5000,22,8,271,302,31,8.8,1.7,10.5,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 島田稲荷店",34.834828699999996,138.15720969999998,5000,20,7,290,324,34,9,1.9,10.9,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 島田駅南店 調剤",34.829330299999995,138.17124719999998,5000,22,8,271,302,31,8.8,1.7,10.5,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 藤枝青島店",34.8450001,138.2313451,5000,29,12,250,292,42,9,2.3,11.4,FALSE,"セーフハーバー内"
"杏林堂薬局 藤枝田沼店",34.841350399999996,138.25637039999998,5000,31,17,308,384,75,12.7,3,15.7,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 藤枝駅北店",34.8512158,138.24710199999998,5000,31,13,276,360,84,10.7,3.9,14.6,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア藤枝駅北店",34.852199399999996,138.24668830000002,5000,31,13,276,360,84,10.7,3.9,14.6,FALSE,"セーフハーバー内"
"杏林堂薬局藤枝駅北店",34.852084399999995,138.24671970000003,5000,31,13,276,360,84,10.7,3.9,14.6,FALSE,"セーフハーバー内"
"杏林堂薬局 焼津与惣次店",34.846184199999996,138.3119776,5000,37,23,240,270,31,10.6,1.4,12.1,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 焼津大住店",34.8474242,138.2913752,5000,48,24,211,259,47,10.3,2.3,12.6,FALSE,"セーフハーバー内"
"杏林堂薬局 焼津与惣次店 調剤",34.8462631,138.3119779,5000,37,23,240,270,31,10.6,1.4,12.1,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 二俣店",34.860129199999996,137.8158059,5000,11,3,426,555,129,9,7.2,16.2,FALSE,"セーフハーバー内"
"杏林堂薬局 於呂店 調剤",34.8476418,137.80531349999998,5000,14,3,332,445,113,7.3,7.7,15.1,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 二俣店 調剤",34.860129199999996,137.8158059,5000,11,3,426,555,129,9,7.2,16.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 藤枝清里店",34.8932242,138.2638472,5000,28,15,275,333,58,10.2,2.9,13.1,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 西焼津駅北店",34.860949999999995,138.28485129999999,5000,53,30,209,264,55,10.7,2.5,13.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 藤枝清里店 調剤",34.8932242,138.2638472,5000,28,15,275,333,58,10.2,2.9,13.1,FALSE,"セーフハーバー内"
"杏林堂薬局 静岡山崎店",34.9763186,138.35207160000002,5000,44,27,458,504,46,19.2,1.2,20.4,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 静岡大坪店",34.9637633,138.39810939999998,5000,61,27,361,406,45,17,1.3,18.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 静岡小鹿店",34.9706511,138.42213909999998,5000,47,19,336,398,62,15.6,2,17.6,FALSE,"セーフハーバー内"
"杏林堂薬局 静岡千代田店",35.000459,138.4075291,5000,47,28,383,468,85,17.1,2.5,19.6,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア テレビ静岡前店",34.9906856,138.4260933,5000,42,19,299,360,61,14,2.2,16.2,FALSE,"セーフハーバー内"
"杏林堂薬局 静岡登呂店",34.960410200000005,138.4122118,5000,54,24,338,386,48,16,1.5,17.5,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 静岡草薙店",35.0003394,138.4340779,5000,49,22,390,451,60,17,1.8,18.8,FALSE,"セーフハーバー内"
"杏林堂薬局 清水三保店",34.99864290000001,138.51580350000003,5000,27,12,689,738,49,23,1.1,24.1,FALSE,"セーフハーバー内"
"杏林堂薬局 清水三保店 調剤",34.99864290000001,138.51580350000003,5000,27,12,689,738,49,23,1.1,24.1,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 静岡松富店",35.0105104,138.3733144,5000,36,23,357,412,55,15.7,1.8,17.4,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 静岡松富店 調剤",35.0105104,138.3733144,5000,36,23,357,412,55,15.7,1.8,17.4,FALSE,"セーフハーバー内"
"杏林堂薬局 瀬名川店",35.0084848,138.4255344,5000,39,22,464,557,92,18.6,2.5,21.1,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア ながいずみ中土狩店",35.1369486,138.90694019999998,5000,48,20,904,921,17,28.8,0.3,29.1,FALSE,"セーフハーバー内"
"（株）根本杏林堂",35.1416243,139.0752199,5000,26,4,287,297,10,8.6,0.6,9.1,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 富士永田店",35.1632131,138.6717342,5000,48,23,506,552,46,20.6,1.1,21.7,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 富士松岡店",35.162701399999996,138.6433789,5000,51,20,419,460,41,18.1,1.1,19.2,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 富士厚原店",35.189725800000005,138.66216169999998,5000,45,12,380,423,43,16.5,1.3,17.8,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア アクロスプラザ厚原店",35.1834061,138.65674199999998,5000,53,14,358,394,36,16.2,1.1,17.3,FALSE,"セーフハーバー内"
"杏林堂ドラッグストア 富士宮浅間店",35.2185275,138.61063240000001,5000,36,12,386,398,13,16,0.4,16.4,FALSE,"セーフハーバー内"
"ツルハドラッグ 飯田川路店",35.447777599999995,137.8132292,5000,10,0,678,678,0,0,1.6,1.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 飯田西鼎店",35.5072459,137.8372211,5000,27,1,173,181,9,5,0.9,5.9,FALSE,"セーフハーバー内"
